161.967,167.583,186.65,173.35,147.883,160.383,113.75,132.25,129.8,136.067,147.067,93.9333,108.067,161.8,117.717,120.067,78.0833,88.25,115.267,129.967,139.45,128.917,54.5667,22.2333,90,80.3667,104.283,103.333,131.567,190.733,156.417,66.4167,97.9833,149,1.31667,190.017,126.133,62.5333,117.1,58.25,115.95,167.417,55.25,150.8,159.067,75.8,144.95,79.8833,135.767,103.55,147.467,101.8,158.25,124.983,125.783,151.317,109.233,133.483,116.283,145.133
146.567,147.833,172.733,153.517,138,130.95,104,117.317,102.883,124.25,140.017,137.85,143.3,109.35,109.75,99.1333,161.933,171.9,114.5,151.25,123.967,144.15,157.7,173.1,146.183,169.5,152.6,122.567,138.25,90.3833,77.7667,159.817,113.317,40.6,187.633,1.2,96.1833,190.05,139.133,184.917,122.683,101.683,173.15,120.2,120.183,175.433,136.017,145.1,128.2,118.7,148.1,104.417,113.65,147.517,160.483,88.65,127.783,90.55,121.117,113.183
99.55,100.867,127.467,106.65,99.8333,83.5167,56.8167,69.3667,53.2667,80.4667,81.25,81.3333,121.283,49.25,29.6167,28.95,101.817,121.417,54.4167,61.25,61.3,85.7167,96.6167,112.683,94.9,118.9,91.4,68.2833,77.7,100.733,64.2167,98.75,63.0833,58.1,127.767,96.1667,0.533333,128.783,97.8833,124.983,62.4667,52.7833,112.867,37.2,72.85,115.017,76.3,83.4167,66.7833,68.65,86.5167,42.05,58.3,99.4667,99.0667,39.6667,77.7333,45.1167,61.4667,67.7833
160.133,161.45,182.65,166.783,156.417,158.267,113.117,130.45,117.017,138.583,116.667,93.4333,139.367,126.983,115.55,117.667,87.4,112.55,102.317,127.783,138.433,141.883,50.8333,43.2833,81.1333,106.917,96.6,102.717,145.75,196.167,154.267,52.9667,97.35,150.1,62.2833,186.917,127.017,1.61667,104.117,16.4167,107.35,176.85,80.45,151.35,157.167,21.9833,112.617,80.85,146.617,102.95,160.767,100.567,156.85,150.95,159.417,150.95,108.667,134.5,113.95,143.083
107.1,108.383,121.717,109.533,93.75,105.483,49.25,75.1333,52.9,78.0833,123.167,40.3667,124.133,84.0333,90.4667,88.7667,128.867,95.3,49.9667,102.967,55.2,105.033,78.9167,89.5333,47.4,85.9833,65.3333,39.4333,91.6,144.283,106.183,75.9833,40.2,102,116.85,140.167,90.5,105.783,0.383333,101.167,50.7,165.583,86.3667,153.883,103.233,120.217,121.117,99.4833,69.4833,35.4,94.3833,81.75,82.0833,23.3,141.667,112.683,48.2667,77.8,102.033,88.7833
167.633,168.967,178.883,174.317,150.567,155.233,109.767,125.233,113.683,136.883,113.6,90.1833,146.267,122.25,112.367,114.533,92.15,109.633,98.9667,124.717,130.683,136.517,46.5,39.1167,78.0333,104.15,93.4833,99.25,139.083,187.583,151.533,48.6167,94.05,146.817,57.3167,183.767,123.867,14.45,100.833,0.566667,103.85,171.267,74.75,145.417,153.933,27.75,109.517,78.05,139.933,99.4333,138.4,97.4,118.367,147.883,123.9,144.983,105.467,131.4,110.833,139.833
96.2667,97.5667,109.917,103.6,72.6667,87.2333,49.85,81.3667,43.2333,61.25,106.633,51.6667,95.5333,47.5167,72.0167,70.3667,116.7,86.8833,14.2667,75.3833,29.3167,91.2167,77.3167,92.9833,78.8667,84.2333,63.8833,30.5833,54.0667,126.4,88.0667,79.45,25.2,82.8167,108.517,121.317,63.3667,109.6,49.8,105.717,0.816667,93.7333,121.083,76.75,87.5833,124.083,104.717,97.75,37.15,31.8333,60.1167,61.4833,48.7167,66.45,113.35,79.8,42.6333,73.9667,73.5167,80.25
133.45,134.633,161,140.467,122.95,118.917,91.7167,98.9333,87.8,111.85,137.55,144.883,157.283,95.95,67.0667,61.5333,135.617,155.75,120.517,91.4167,126.883,141.517,130.917,146.933,164.5,153.433,146.817,103.317,110.85,134.083,118.733,133.017,98.0333,106.767,161.217,105.133,48.6,162.25,124.7,158.567,133.083,4.31667,147.283,45.9833,107.867,149.567,133.633,148.3,100.733,103.533,144.617,74.65,93.7,135.35,133.733,55.0833,112.633,78.3667,111.4,100.367
136.783,139.117,151.067,144.85,120.7,146.55,92.4,113.667,104.933,111.317,117.767,75.8167,96.1333,130.017,102.317,104.467,62.4,57.4167,85.3667,115.4,91.7,99.5167,28.4333,48.6333,64.4167,54.7167,82.6833,81.35,99.0167,177.6,141.383,38.5833,76.15,136.7,54.8333,174.083,113.8,63.6833,86.15,64.65,86.0167,152.817,1.81667,135.317,145.4,78.0333,115.7,71.7333,100.433,81.6333,115.25,87.3667,126.3,94.1167,113.883,138.967,87.6667,122.2,100.717,130.9
116.633,117.933,134.333,123.767,101.367,102.533,75.3833,82.0333,72.2833,92.8167,120.767,100.967,140.683,62.4833,37.6167,51.8167,119.867,140.35,70.8,65.75,80.6167,124.85,115.067,130.933,113.617,137.833,110,87.4167,122.333,119.367,81.5,117.183,82.1833,76.9,150.7,121.05,38.7667,152.067,108.867,148.233,78.9167,45.4167,131.017,0.866667,91.55,138.317,116.733,106.733,85.3333,87.6333,105.35,65.25,81.2333,119.467,122.7,36.8833,96.7667,62.1667,78.1667,85.0667
98.1,99.4167,109.583,101.867,89.8333,62.9667,63.4667,55.55,64.0167,85.5333,116.067,102.45,119.267,88.9,84.8333,69.3167,138.917,137.517,82.7667,97.7,95.8667,120.35,127.983,144.017,110.817,135.017,128.367,82.8333,114.067,137.8,86.6,130.05,77.65,81.7833,158.3,120.167,71.7167,160.633,103.133,155.617,85.2833,107.4,137.067,90.3333,0.633333,152.85,112.217,121.25,103.867,83,123.75,79.5833,88.8833,111.433,137.017,93.35,92.15,49.6167,96.95,69.4833
169.567,170.783,183.733,176.25,150.8,161.15,128.567,140.883,132.083,142.95,104.317,108.7,124.933,125.517,103.05,105.217,74,128.85,117.767,115.15,161.7,108.067,66.6167,59.0333,96.7,123.483,112.1,117.95,154.85,177.35,141.283,68.6667,112.233,137,75.4333,174.15,114.6,21.4333,119.333,32.2833,122.633,148.967,80.1167,135.517,151.083,2.86667,100.333,73.9833,155.467,118.35,169.633,88.1333,116.583,132.35,145.083,139.917,124.267,122.217,101.783,142.617
140.083,141.417,162.867,147.167,122.017,125.45,98.6667,106.867,94.5667,114.05,22.4833,109.8,64.2833,103.833,85.5833,67.3333,88.35,124.583,116.217,104.317,96.6667,35.45,83.3667,99.65,94.7,121.517,89.75,128.583,88.4667,142.483,105.467,85.4667,123.033,100.617,114.7,138.533,76.2,115.967,124.8,111.817,110.083,136.333,119.017,95.5333,114.433,99.9333,0.816667,59.8,89.7833,126.567,104.367,52.3333,81.0667,132.217,85.15,98.8833,125.05,84.3667,59.9667,107
146.55,147.883,169.317,153.117,126.95,132.1,105.517,113.55,101.783,120.667,60.8333,89.7,53.9667,118.067,94.1833,74.9,56.95,86.1833,100.65,84.85,108.6,66.25,52.2,66.1333,76.7667,83.1667,126.55,99.05,100.433,149.283,111.983,54.8,98.7333,107.4,80.75,145.45,84,81.8333,100.467,77.85,96.95,149.533,67.5833,131.45,121.217,75.3833,59.0667,0.95,101.85,99.3,116.45,58.2667,86.2,113.4,73.2667,109.25,105.217,91.2167,70.85,113.817
102.617,115.467,117.583,120.567,84.3333,109.65,63.4333,95.1333,72.4833,77.4667,89.65,38.25,99.0333,47.05,86.8167,63.8333,94.1167,98.4833,44.5667,77.3,18.65,72.2333,89.0167,106.917,63.3333,95.6833,43.7,58.9167,43.2333,131.25,93.7833,91.15,53.4667,89.15,126.933,127.583,65.2,141.633,73.5333,137.767,40.25,100.033,99.4,83.3667,102.883,155.467,87.6667,99.5667,1.93333,55.0333,35.5333,61.15,44.3667,90.7333,116.65,86.3167,49.9667,72.8833,75.6833,95.3333
76.5167,76.65,90.2,83.4167,58.7833,85.1333,40.75,56.2833,44.3,53.5,127.65,31.5833,104.767,61.9333,70.8,68.3333,99.55,83.4667,29.85,82.6667,48.3167,106.75,73.95,89.85,68.25,80.35,78.3667,17.7333,72.0333,127.517,89.7333,76.2167,18.9833,85.1167,105.267,123.567,71.25,106.467,37.85,102.4,30.8,106.617,82.4167,89.4833,85.6,120.467,125.567,99.8667,56.15,1.15,78.2,61.35,50.8,54.1167,122.2,92.9,21.95,60.4833,82.0667,72.3
122.75,125.117,138.083,142.083,105.433,132.283,85.7167,117.35,93.8833,101.167,103.917,69.6833,121.233,69.9,86.9167,85.1333,113.85,115.283,67.9167,99.4167,50.2167,88.2,107.983,141.1,79.0667,112.75,60.1667,80.5167,59.7167,152.433,115.633,110.417,75.1,111.15,145.3,149.317,87.5,159.567,100.7,155.7,63.8167,123.183,118.15,106.217,125.283,172.983,101.833,118.133,42.9167,78.5667,5.91667,82.85,67.1167,106.267,138.567,109.3,81.1167,95.15,98.7,116.7
113.15,114.483,119.7,114.067,94.8333,93.0167,67.3167,73.25,71.2167,90.1667,53.9,81.4167,59.25,41.0667,41.3833,37.45,76.65,107.2,61.4333,61.9167,63.75,58.5667,72.0667,87.7833,100.417,105,82.1833,62.4333,70.6333,111.133,88.7333,74.35,57.45,69.0667,103.217,107.067,45.5333,104.633,83.1833,100.233,69.0667,80.4667,87.7667,69.1333,82.3167,88.9333,51.5,60.6167,60.5667,62.45,80.7833,0,35.1833,92.2667,75.9333,67.0833,71.6333,53.9667,30.4833,76.1
93.1,95.45,108.8,101.083,75.9,97.4667,59,73.0667,53.65,71.25,84.9833,65.7333,121.1,25.2,62.4,47.5833,122.9,103.167,43.4833,63.5833,46.2833,93.5667,117.033,109.283,84.0167,100.1,67.3667,63.2333,54.3167,120.6,89.7333,95.3667,46.0833,78.2,124.233,116.7,55.5833,125.75,82.05,121.467,51.4667,90.5333,102.75,72.35,91.95,120.667,81.0167,91.0667,43.4333,52.0833,64.0833,34.6667,0.8,80.1333,105.85,76.7,60.4667,66.4833,64.0833,87.2167
92.8167,95.2,97.5833,100.85,75.5667,114.4,58.0667,81.3667,61.8333,71.2,132.283,55.7333,132.733,82.7667,98.5667,96.4333,115.067,101.517,66.8167,110.617,75.4667,114.683,87.6167,105.583,55.1,94.9667,80.1667,56.75,108.867,152.3,114.783,97.7833,56.95,111.017,125.717,149.167,102.6,121.7,25.15,117.5,67.8833,137.55,95.2833,120.833,111.733,135.367,130.417,114.983,90.5667,54.1167,104.217,89.1667,78.85,0.633333,150.283,124.7,68.0667,86.15,109.95,96.9167
